AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
10224,AIK,Aiken Municipal,33.64944444,-81.685
10224,AIK,Aiken Regional,33.64944444,-81.685
10225,AIN,Wainwright Airport,70.63055556,-160.0430556
10225,AIN,Wainwright Airport,70.63805556,-159.9947222
10226,AIT,Aitutaki Airport,-18.85,-159.75
10226,AIT,Aitutaki Airport,-18.83722222,-159.7611111
10226,AIT,Aitutaki Airport,-18.8375,-159.7611111
10226,AIT,Aitutaki Airport,-18.83694444,-159.7608333
10226,AIT,Aitutaki Airport,-18.83722222,-159.7611111
10226,AIT,Aitutaki Airport,-18.83694444,-159.7608333
10226,AIT,Aitutaki Airport,-18.83694444,-159.7611111
10227,AIY,Bader Field,39.36,-74.46
10227,AIY,Bader Field,39.36,-74.45722222
10228,AIZ,Lee C Fine Memorial,38.09833333,-92.54722222
10228,AIZ,Lee C Fine Memorial,38.09611111,-92.54944444
10229,AJA,Ajaccio/Campo Dell Oro,41.92416667,8.80305556
10229,AJA,Napoleon Bonaparte,41.92166667,8.80111111
10229,AJA,Ajaccio Napoleon Bonaparte,41.92166667,8.80111111
10229,AJA,Ajaccio Napoleon Bonaparte,41.92388889,8.8025
10229,AJA,Napoleon Bonaparte,41.92166667,8.80111111
10229,AJA,Ajaccio Napoleon Bonaparte,41.92388889,8.8025
10229,AJA,Ajaccio Napoleon Bonaparte,41.92166667,8.80111111
10230,AJF,Al Jouf,29.8,40.06666667
10230,AJF,Al Jouf,29.785,40.1
10231,AJJ,Akjoujt Airport,19.73055556,-14.37444444
10231,AJJ,Akjoujt Airport,19.72805556,-14.38527778
10232,AJL,Lengpui,23.84055556,92.61972222
10233,AJN,Ouani,-12.12638889,44.42972222
10233,AJN,Ouani,-12.13222222,44.43027778
10233,AJN,Ouani,-12.13111111,44.43055556
10233,AJN,Ouani,-12.13222222,44.43027778
10233,AJN,Ouani,-12.13111111,44.43055556
10234,AJR,Arvidsjaur Airport,65.58611111,19.2825
10234,AJR,Arvidsjaur Airport,65.59027778,19.28194444
10234,AJR,Arvidsjaur Airport,65.59166667,19.2775
10235,AJU,Santa Maria,-10.98388889,-37.07027778
10235,AJU,Santa Maria International,-10.98388889,-37.07027778
10236,AJY,Manu Dayak,16.96416667,7.99305556
10236,AJY,Manu Dayak,16.96611111,8.00027778
10236,AJY,Manu Dayak,16.96611111,8
10236,AJY,Mano Dayak,16.96611111,8
10236,AJY,Manu Dayak,16.96611111,8.00027778
10236,AJY,Mano Dayak,16.96611111,8
10236,AJY,Mano Dayak,16.96083333,8.00916667
10237,AKB,Atka Airport,52.22027778,-174.2069444
10237,AKB,Atka Airport,52.22055556,-174.2061111
10238,AKC,Akron Fulton International,41.0375,-81.46694444
10238,AKC,Akron Fulton International,41.0375,-81.46777778
10239,AKF,Kufra,24.2,23.33333333
10239,AKF,Kufra,24.17888889,23.31388889
10239,AKF,Kufra,24.17888889,23.31388889
10239,AKF,Kufra,24.17916667,23.31277778
10241,AKI,Akiak Airport,60.90555556,-161.2233333
10241,AKI,Akiak Airport,60.90277778,-161.2305556
10242,AKJ,Asahikawa Airport,43.67083333,142.4516667
10242,AKJ,Asahikawa Airport,43.67083333,142.4513889
10242,AKJ,Asahikawa Airport,43.67083333,142.4475
10243,AKK,Akhiok Airport,56.945,-154.1666667
10243,AKK,Akhiok Airport,56.93861111,-154.1825
10244,AKL,Auckland International,-37.01111111,174.7991667
10244,AKL,Auckland International,-37.00805556,174.7916667
10244,AKL,Auckland International,-37.01194444,174.7863889
10245,AKN,King Salmon Airport,58.67777778,-156.6516667
10245,AKN,King Salmon Airport,58.67638889,-156.6486111
10246,AKO,Akron Washington County,40.17555556,-103.2222222
10246,AKO,Colorado Plains Regional,40.17555556,-103.2219444
10247,AKP,Anaktuvuk Pass Airport,68.1375,-151.74
10247,AKP,Anaktuvuk Pass Airport,68.13361111,-151.7433333
10248,AKR,Akure Airport,7.25833333,5.30416667
10248,AKR,Akure Airport,7.24666667,5.30111111
10249,AKS,Auki Airport,-8.69777778,160.6808333
10249,AKS,Auki Airport,-8.7025,160.6816667
10249,AKS,Auki Gwaunaru University,-8.7025,160.6816667
10249,AKS,Auki Airport,-8.7025,160.6816667
10250,AKT,Akrotiri Airport,34.59027778,32.9875
10250,AKT,Akrotiri Airport,34.59027778,32.98777778
10251,AKX,Aktyubinsk Airport,50.25,57.21666667
10251,AKX,Aktyubinsk Airport,50.25,57.21666667
10252,AKY,Akyab Airport,20.13027778,92.88027778
10252,AKY,Sittwe Airport,20.13027778,92.88027778
10252,AKY,Sittwe Airport,20.13277778,92.8725
10252,AKY,Sittwe Airport,20.13333333,92.87055556
10253,AL1,Albertville Regional-Thomas J Brumlik Field,34.22916667,-86.25583333
10254,AL2,Shelby County,33.17694444,-86.78277778
10254,AL2,Shelby County,33.17777778,-86.78333333
10255,AL3,Madison County Executive/Tom Sharp Jr. Field,34.86138889,-86.5575
10255,AL3,Madison County Executive/Tom Sharp Jr. Field,34.85944444,-86.5575
10255,AL3,Huntsville Executive Airport Tom Sharp Jr,34.85944444,-86.5575
10255,AL3,Madison County Executive Tom Sharp Jr Field,34.86138889,-86.5575
10255,AL3,Huntsville Executive Airport Tom Sharp Jr,34.85944444,-86.5575
10255,AL3,Huntsville Executive Tom Sharp Jr,34.85944444,-86.5575
10256,ALA,Alma-Ata Airport,43.35,77.03333333
10256,ALA,Almaty Airport,43.35,77.03333333
10256,ALA,Almaty Airport,43.35555556,77.04388889
10257,ALB,Albany International,42.74583333,-73.80527778
10257,ALB,Albany International,42.74916667,-73.80194444
10258,ALC,Alicante Airport,38.2825,-0.55833333
10258,ALC,Alicante Airport,38.28222222,-0.55805556
10258,ALC,Alicante Airport,38.28361111,-0.55861111
10258,ALC,Alicante Elche,38.28222222,-0.55805556
10258,ALC,Alicante Airport,38.28222222,-0.55805556
10258,ALC,Alicante Elche,38.28222222,-0.55805556
10258,ALC,Alicante Airport,38.28222222,-0.55833333
10259,ALE,Alpine Casparis Municipal,30.38416667,-103.6830556
10259,ALE,Alpine Casparis Municipal,30.38416667,-103.6836111
10260,ALF,Alta Airport,69.97611111,23.38055556
10260,ALF,Alta Airport,69.97611111,23.37166667
10260,ALF,Alta Airport,69.9775,23.36472222
10260,ALF,Alta Airport,69.97611111,23.37166667
10260,ALF,Alta Airport,69.9775,23.36472222
10261,ALG,Houari Boumediene,36.69333333,3.21722222
10261,ALG,Houari Boumediene,36.69111111,3.21527778
10261,ALG,Houari Boumediene,36.69083333,3.21555556
10261,ALG,Houari Boumediene,36.6925,3.215
10261,ALG,Houari Boumediene,36.69111111,3.21527778
10261,ALG,Houari Boumediene,36.6925,3.215
10261,ALG,Houari Boumediene,36.69111111,3.21527778
10262,ALH,Albany Airport,-34.945,117.8058333
10262,ALH,Albany Airport,-34.94333333,117.8088889
10262,ALH,Albany Airport,-34.94444444,117.8088889
10263,ALI,Alice International,27.74083333,-98.02722222
10263,ALI,Alice International,27.74083333,-98.02694444
10264,ALJ,Alexander Bay Airport,-28.56722222,16.53638889
10264,ALJ,Alexander Bay Airport,-28.575,16.53333333
10264,ALJ,Alexander Bay Airport,-28.57138889,16.53055556
10265,ALK,Asela Airport,7.58333333,39.06666667
10266,ALM,Alamogordo White Sands Regional,32.83972222,-105.99
10266,ALM,Alamogordo White Sands Regional,32.84,-105.9905556
10266,ALM,Alamogordo White Sands Regional,32.84138889,-105.9888889
10266,ALM,Alamogordo White Sands Regional,32.83944444,-105.9911111
10266,ALM,Alamogordo White Sands Regional,32.84,-105.9905556
10266,ALM,Alamogordo White Sands Regional,32.83944444,-105.9911111
10267,ALN,St. Louis Regional,38.89166667,-90.04833333
10267,ALN,St. Louis Regional,38.89,-90.04611111
10268,ALO,Waterloo Regional,42.55611111,-92.39972222
10268,ALO,Waterloo Regional,42.55694444,-92.40027778
10268,ALO,Waterloo Regional,42.55833333,-92.40111111
10269,ALP,Neirab,36.18083333,37.22666667
10269,ALP,Aleppo International,36.18055556,37.22444444
10270,ALQ,Alegrete Airport,-29.79972222,-55.76333333
10271,ALR,Alexandra Airport,-45.21388889,169.3694444
10271,ALR,Alexandra Airport,-45.21138889,169.3716667
10272,ALS,Alamosa Municipal,37.43666667,-105.8666667
10272,ALS,San Luis Valley Regional/Bergman Field,37.435,-105.8666667
10272,ALS,San Luis Valley Regional/Bergman Field,37.435,-105.8677778
10272,ALS,San Luis Valley Regional/Bergman Field,37.435,-105.8666667
10272,ALS,San Luis Valley Regional/Bergman Field,37.435,-105.8677778
10273,ALT,Alenquer Airport,-1.94055556,-54.74027778
10274,ALU,Alula Airport,11.98333333,50.78333333
10275,ALW,Walla Walla Regional,46.09472222,-118.2911111
10275,ALW,Walla Walla Regional,46.09472222,-118.2888889
10275,ALW,Walla Walla Regional,46.09527778,-118.2858333
10275,ALW,Walla Walla Regional,46.09472222,-118.2888889
10275,ALW,Walla Walla Regional,46.09527778,-118.2858333
10275,ALW,Walla Walla Regional,46.0925,-118.2841667
10276,ALX,Thomas C. Russell Field,32.91666667,-85.96666667
10276,ALX,Thomas C. Russell Field,32.91472222,-85.96305556
10277,ALY,Alexandria International,31.18777778,29.94805556
10277,ALY,Alexandria International,31.18361111,29.94861111
10278,ALZ,Alitak Seaplane Base,56.89583333,-154.2458333
10279,AMA,Amarillo International,35.22722222,-101.7219444
10279,AMA,Rick Husband Amarillo International,35.22722222,-101.7219444
10279,AMA,Rick Husband Amarillo International,35.21944444,-101.7058333
10280,AMD,Ahmedabad Airport,23.06638889,72.62416667
10280,AMD,Ahmedabad Airport,23.07722222,72.63444444
10280,AMD,Ahmedabad International,23.07722222,72.63444444
10280,AMD,Sardar Vallabh Bhai Patel International,23.07722222,72.63444444
10281,AMF,Ama Airport,-4.10166667,141.6697222
10281,AMF,Ama Airport,-4.10055556,141.6697222
10282,AMG,Amboin Airport,-4.6,143.5
10283,AMH,Arba Minch Airport,6.03611111,37.57694444
10283,AMH,Arba Minch Airport,6.03944444,37.59083333
10284,AMI,Rembiga,-8.56,116.0969444
10284,AMI,Selaparang,-8.56,116.0969444
10284,AMI,Selaparang,-8.56083333,116.0947222
10284,AMI,Selaparang,-8.56055556,116.0947222
10285,AMK,Animas Air Park,37.20388889,-107.8686111
10285,AMK,Animas Air Park,37.20305556,-107.8691667
10286,AML,Puerto Armuelles Airport,8.26555556,-82.86555556
10286,AML,Puerto Armuelles Airport,8.2675,-82.86472222
10287,AMM,Amman Airport,31.7225,35.99333333
10287,AMM,Queen Alia International,31.7225,35.99333333
10287,AMM,Queen Alia International,31.72333333,35.99416667
10288,AMN,Gratiot Community,43.32083333,-84.68666667
10288,AMN,Gratiot Community,43.32222222,-84.68805556
10289,AMO,Mao Airport,14.14722222,15.31444444
10289,AMO,Mao Airport,14.14638889,15.31527778
10290,AMP,Ampanihy Airport,-24.69944444,44.73305556
10290,AMP,Ampanihy Airport,-24.69944444,44.73277778
10291,AMQ,Pattimura,-3.71027778,128.0897222
10292,AMS,Schiphol,52.30833333,4.76805556
10292,AMS,Schiphol,52.30861111,4.76388889
10294,AMW,Ames Municipal,41.99416667,-93.61833333
10294,AMW,Ames Municipal,41.99194444,-93.62194444
10295,AMX,Ammaroo Station,-21.74,135.24
10296,AMY,Ambatomainty Airport,-17.68555556,45.62527778
10296,AMY,Ambatomainty Airport,-17.68611111,45.625
10297,ANA,Anaheim-Disneyland HP,33.81666667,-117.9333333
10298,ANB,Anniston/Calhoun County,33.59027778,-85.85583333
10298,ANB,Anniston Metro,33.58805556,-85.85805556
10298,ANB,Anniston Regional,33.58805556,-85.85805556
10298,ANB,Anniston Metro,33.58805556,-85.85805556
10298,ANB,Anniston Regional,33.58805556,-85.85805556
10299,ANC,Anchorage International,61.16916667,-149.9852778
10299,ANC,Ted Stevens Anchorage International,61.17444444,-149.9961111
10299,ANC,Ted Stevens Anchorage International,61.17444444,-149.9963889
10299,ANC,Ted Stevens Anchorage International,61.17416667,-149.9980556
10299,ANC,Ted Stevens Anchorage International,61.17444444,-149.9963889
10299,ANC,Ted Stevens Anchorage International,61.17416667,-149.9980556
10300,AND,Anderson Regional,34.49361111,-82.71
10300,AND,Anderson Regional,34.49444444,-82.70944444
10301,ANE,Avrille,47.49722222,-0.57277778
10301,ANE,Angers Marce,47.56027778,-0.31277778
10301,ANE,Angers Marce,47.56,-0.31277778
10302,ANF,Cerro Moreno International,-23.43944444,-70.44277778
10302,ANF,Cerro Moreno International,-23.44444444,-70.445
10302,ANF,Andres Sabella International,-23.44444444,-70.445
10302,ANF,Cerro Moreno International,-23.44444444,-70.445
10302,ANF,Andres Sabella International,-23.44444444,-70.445
10302,ANF,Andres Sabella International,-23.44527778,-70.44527778
10303,ANG,Brie-Champniers,45.72944444,0.21972222
10303,ANG,Brie-Champniers,45.72944444,0.21833333
10303,ANG,Angouleme Airport,45.72944444,0.21833333
10303,ANG,Angouleme Brie Champniers,45.72944444,0.21833333
10303,ANG,Brie Champniers,45.72944444,0.21833333
10303,ANG,Angouleme Brie Champniers,45.72944444,0.21833333
10304,ANI,Aniak Airport,61.58166667,-159.5430556
10304,ANI,Aniak Airport,61.58138889,-159.5452778
10305,ANK,Etimesgut,39.95166667,32.68805556
10305,ANK,Etimesgut,39.95027778,32.6875
10305,ANK,Etimesgut,39.95194444,32.68611111
10305,ANK,Etimesgut,39.95027778,32.6875
10305,ANK,Etimesgut,39.95194444,32.68611111
10306,ANM,Antsirabato,-15,50.32138889
10306,ANM,Antsirabato,-14.99944444,50.32027778
10307,ANN,Annette Island,55.03694444,-131.5705556
10307,ANN,Annette Island,55.0425,-131.5722222
10307,ANN,Annette Island,55.04222222,-131.5708333
10307,ANN,Annette Island,55.0425,-131.5722222
10307,ANN,Annette Island,55.04222222,-131.5708333
10308,ANO,Angoche Airport,-16.17777778,39.93694444
10308,ANO,Angoche Airport,-16.1825,39.945
10308,ANO,Angoche Airport,-16.1825,39.94527778
10308,ANO,Angoche Airport,-16.1825,39.945
10308,ANO,Angoche Airport,-16.1825,39.94527778
10309,ANP,Lee,38.94277778,-76.56888889
10309,ANP,Lee,38.94277778,-76.56833333
10310,ANR,Antwerp-Brussels North,51.19,4.46
10310,ANR,Deurne,51.18944444,4.46027778
10310,ANR,Deurne,51.19,4.46305556
10311,ANS,Andahuaylas Airport,-13.70861111,-73.35111111
10311,ANS,Andahuaylas Airport,-13.70888889,-73.35138889
10311,ANS,Andahuaylas Airport,-13.70888889,-73.35166667
10311,ANS,Andahuaylas Airport,-13.70888889,-73.35138889
10312,ANU,Antigua,17.10833333,-61.76388889
10312,ANU,V C Bird International,17.1375,-61.79
10312,ANU,V C Bird International,17.13666667,-61.79277778
10312,ANU,V C Bird International,17.13611111,-61.79388889
10312,ANU,V C Bird International,17.13666667,-61.79277778
10312,ANU,V C Bird International,17.13611111,-61.79388889
10313,ANV,Anvik Airport,62.64777778,-160.1888889
10313,ANV,Anvik Airport,62.64722222,-160.19
10314,ANX,Andoya,69.29305556,16.14166667
10314,ANX,Andoya,69.2925,16.14416667
10314,ANX,Andoya,69.2975,16.13555556
10317,AOH,Lima Allen County,40.70833333,-84.02666667
10317,AOH,Lima Allen County,40.70833333,-84.02694444
10318,AOI,Ancona/Falconara,43.6175,13.36416667
10318,AOI,Falconara,43.61638889,13.36222222
10318,AOI,Ancona Falconara,43.61638889,13.36222222
10318,AOI,Falconara,43.61638889,13.36222222
10318,AOI,Ancona Falconara,43.61638889,13.36222222
10319,AOJ,Aomori Airport,40.73472222,140.6897222
10319,AOJ,Aomori Airport,40.73333333,140.6886111
10320,AOK,Karpathos Airport,35.42388889,27.14722222
10320,AOK,Karpathos Airport,35.42083333,27.14555556
10320,AOK,Karpathos Airport,35.42111111,27.14583333
10320,AOK,Karpathos Airport,35.42083333,27.14555556
10320,AOK,Karpathos Airport,35.42111111,27.14583333
10321,AOL,Paso de Los Libres Airport,-29.69,-57.14861111
10321,AOL,Paso de Los Libres Airport,-29.68944444,-57.15194444
10322,AOO,Altoona-Blair County,40.29722222,-78.32
10322,AOO,Altoona-Blair County,40.29638889,-78.32
10323,AOR,Sultan Abdul Halim,6.19111111,100.4038889
10323,AOR,Sultan Abdul Halim,6.18972222,100.3983333
10324,AOS,Amook Bay Airport,57.45472222,-153.8130556
10325,APA,Arapahoe County,39.57277778,-104.8477778
10325,APA,Centennial,39.57277778,-104.8477778
10325,APA,Centennial,39.57027778,-104.8494444
10325,APA,Centennial,39.57,-104.8494444
10325,APA,Centennial,39.57,-104.8491667
10326,APB,Apolo Airport,-14.73666667,-68.41305556
10326,APB,Apolo Airport,-14.74027778,-68.41111111
10326,APB,Apolo Airport,-14.74,-68.4075
10326,APB,Apolo Airport,-14.73888889,-68.41111111
10326,APB,Apolo Airport,-14.74027778,-68.41111111
10326,APB,Apolo Airport,-14.73888889,-68.41111111
10326,APB,Apolo Airport,-14.73888889,-68.41138889
10327,APC,Napa County,38.21222222,-122.28
10327,APC,Napa County,38.21305556,-122.2805556
10327,APC,Napa County,38.21361111,-122.2802778
10327,APC,Napa County,38.21305556,-122.2805556
10328,APE,San Juan Aposento Airport,-15.35,-75.16666667
10329,APF,Naples Municipal,26.15277778,-81.77527778
10329,APF,Naples Municipal,26.15222222,-81.77583333
10329,APF,Naples Municipal,26.1525,-81.77555556
10329,APF,Naples Municipal,26.15222222,-81.77583333
10329,APF,Naples Municipal,26.1525,-81.77555556
10330,APG,Phillips AAF,39.46611111,-76.16972222
10330,APG,Phillips AAF,39.46611111,-76.16888889
10330,APG,Phillips AAF,39.46555556,-76.16833333
10331,APK,Apataki Airport,-15.56666667,-146.4166667
10331,APK,Apataki Airport,-15.57527778,-146.4130556
10332,APL,Nampula Airport,-15.10166667,39.28722222
10332,APL,Nampula Airport,-15.10555556,39.28166667
10333,APN,Phelps/Collins,45.08166667,-83.55583333
10333,APN,Alpena County Regional,45.07805556,-83.56027778
10334,APO,Apartado Airport,7.03333333,-77.2
10335,APR,April River Airport,-4.67361111,142.5377778
10335,APR,April River Airport,-4.67638889,142.54
10336,APT,Marion County Brown Field,35.06055556,-85.58527778
10337,APV,Calf Apple Valley,34.52638889,-117.2127778
10337,APV,Apple Valley Airport,34.52638889,-117.2127778
10337,APV,Apple Valley Airport,34.57527778,-117.1861111
10338,APW,Faleolo,-13.83333333,-172
10338,APW,Faleolo International,-13.82833333,-172.0119444
10338,APW,Faleolo International,-13.83,-172.0083333
10339,AQI,Qaisumah Airport,28.33527778,46.125
10339,AQI,Hafr Al Batin,28.33527778,46.125
10339,AQI,Al Qaisumah,28.33527778,46.125
10339,AQI,Hafr Al Batin,28.33527778,46.125
10339,AQI,Qaisumah Airport,28.33527778,46.125
10339,AQI,Hafr Al Batin,28.33527778,46.125
10339,AQI,Hafr Al Batin,28.33611111,46.12694444
10339,AQI,Al Qaisumah International,28.33611111,46.12694444
10340,AQJ,King Hussein International,29.6125,35.01944444
10340,AQJ,Aqaba King Hussein International,29.61111111,35.01777778
10340,AQJ,King Hussein International,29.61111111,35.01777778
10340,AQJ,Aqaba King Hussein International,29.61111111,35.01777778
10340,AQJ,King Hussein International,29.61111111,35.01777778
10342,AQP,Rodriguez Ballon International,-16.33777778,-71.555
10342,AQP,Rodriguez Ballon International,-16.34111111,-71.58305556
10342,AQP,Rodriguez Ballon International,-16.34055556,-71.57083333
10342,AQP,Rodriguez Ballon International,-16.34111111,-71.58305556
10342,AQP,Rodriguez Ballon International,-16.34055556,-71.57083333
10343,AQS,Saqani Airport,-16.75,179.35
10344,AQY,Girdwood Airport,60.96666667,-149.1236111
10344,AQY,Girdwood Airport,60.96611111,-149.1258333
10344,AQY,Girdwood Airport,60.96888889,-149.1194444
10344,AQY,Girdwood Airport,60.96611111,-149.1258333
10344,AQY,Girdwood Airport,60.96888889,-149.1194444
10345,AR1,Russellville Regional,35.26472222,-93.09388889
10345,AR1,Russellville Regional,35.25916667,-93.09333333
10345,AR1,Russellville Regional,35.25916667,-93.0925
10346,AR2,Dennis F Cantrell Field,35.08083333,-92.425
10346,AR2,Dennis F Cantrell Field,35.08111111,-92.42444444
10346,AR2,Dennis F Cantrell Field,35.08083333,-92.425
10346,AR2,Dennis F Cantrell Field,35.08111111,-92.42444444
10347,ARA,Acadiana Reg,30.03777778,-91.88388889
10347,ARA,Acadiana Regional,30.0375,-91.88388889
10347,ARA,Acadiana Regional,30.03777778,-91.88388889
10348,ARB,Ann Arbor Municipal,42.22277778,-83.74444444
10348,ARB,Ann Arbor Municipal,42.22305556,-83.74555556
10348,ARB,Ann Arbor Municipal,42.22305556,-83.74583333
10349,ARC,Wien Arctic Village,68.1375,-145.5244444
10349,ARC,Arctic Village Airport,68.11472222,-145.5794444
10350,ARD,Arcadia Municipal,-8.25,124.75
10351,ARE,Arecibo Airport,18.45,-66.67583333
10351,ARE,Antonio/Nery/Juarbe Pol,18.45027778,-66.67583333
